id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
271952647,Juan Baena,juanbaenam,Concejal de Bogotá. #NuevoLiberalismo. Bogotano-Quindiano Abogado Soñador • https://t.co/qnPLvx6Mdc • https://t.co/3BAzaAm6Hj • https://t.co/t18c55gA4m,5712,2923,Fri Mar 25 14:22:56 +0000 2011
179650597,Jorge Eduardo Londoño Ulloa Senador,JorgeLondonoU,"Senador de la República, Partido Alianza Verde 🌻 Académico, ambientalista, defensor de los animales, promotor de la #Paz. Eterno enamorado de mi #BoyacáDelAlma",12960,1478,Tue Aug 17 20:22:57 +0000 2010
1044973942732193792,Daniel Argüello Villabona,darguellov,"Estudiante de Derecho Grancolombiano UGC, y candidato al CLJ 💚🌻 en Ciudad Bolivar.",355,380,Wed Sep 26 15:36:17 +0000 2018
146948653,Mateo Cardona H,mateocardonah,"🖐🏻🇨🇴 Javeriano. Medio tibio. Centroderecha. @procentrismo. Política, memes, economía, ⚽️ y 🎾",1984,2922,Sat May 22 19:47:31 +0000 2010
499383320,Camilo Enriquez Zutta,Camiloenz,"De Pasto y del mundo - Ciudadano Global | @LSEsocialpolicy, becario @CheveningFCO, @URosario 🖐🏼  | Mis opiniones",785,318,Wed Feb 22 02:21:53 +0000 2012
175773097,Luis Miguel Moises Garcia-Peña,lumois,"Vivir para saber, saber para vivir. Libertad, mi guía. Si, mi sueño es propender por una sociedad feliz. 

#TrabajemosJuntosPorElMagdalena",723,717,Sat Aug 07 15:33:22 +0000 2010
150353783,Miguel Samper Strouss,MiguelSamperS,Elegí el derecho como profesión y la economía por afición. Papá en formación. Exdirector de la Agencia Nacional de Tierras. Ex Vice de Justicia. @ForoSocialDemo,11483,740,Mon May 31 18:34:36 +0000 2010
178563034,Rebeca González,_ajaytuque,Caribe soy | .·. | OPINIONES PERSONALES | Art.20 de la Constitución: libertad de expresión y pensamiento.,21386,899,Sun Aug 15 03:04:56 +0000 2010
270163587,Esteban Úsuga M.,esteban_usuga,"Ituanguino. 
Admin. de Empresas de @UdeMedellin_, especialista en Gestión Pública Municipal de @EAFIT y estudiante de @mgppeafit 
#ItuangoEnElCorazón",1322,1352,Tue Mar 22 03:19:04 +0000 2011
117852718,Luis Miguel Olarte,luismolarte,"Manizaleño, convencido de que la política distinta existe, y que la educación debe ser el motor para la transformación de nuestra sociedad.",724,809,Fri Feb 26 20:51:31 +0000 2010
83877080,Cacica Stereo,CacicaStereo,"HJK75 - 89 7 FM, #CacicaStereo.
#WhatsApp: 3004350624
#Estudios: 5805497.
#Móvil: 3205490100.
Inversiones Cerro Verde Limitada.",90515,544,Tue Oct 20 16:30:38 +0000 2009
167535742,Radio Guatapurí,RadioGuatapuri,"http://t.co/Yx051lfzEs - Estación H.J.N.S. fue fundada en Valledupar - Cesar - Colombia - Suramérica, el 30 de agosto de 1.963.",85078,439,Fri Jul 16 21:03:22 +0000 2010
